load,tot,bot,ov,mio,vibration,vib_level,bulging,threat
0.320251845,127.4135893,131.4135893,948.7219561,0.063278763,27.89067944,3,0,0
0.442902264,110.0212149,114.0212149,948.5813289,0.064347388,20.55211902,3,0,0
1.228603658,73.63729331,75.63729331,947.6857431,0.064516332,9.109609864,2,0,0
3.073675023,91.77140391,93.77140391,947.5819772,0.065624193,13.8387551,2,0,0
3.55612184,67.09328721,70.09328721,947.0127151,0.066943496,7.418076356,2,0,0
1.838079821,85.42217256,87.42217256,946.4928592,0.067534991,11.68277521,2,0,0
3.355714147,74.57883467,76.57883467,946.3935628,0.06762671,8.92348116,2,0,0
0.066093199,104.965038,108.965038,946.347045,0.067919253,17.7946116,3,0,0
1.426004369,82.94154518,85.94154518,946.2769943,0.068162783,11.0512063,2,0,0
2.154783295,65.10662541,69.10662541,946.0731568,0.068683502,6.924170006,2,0,0
3.850473411,88.77895371,91.77895371,945.9942998,0.068946728,12.49254562,2,0,0
2.177730992,110.7183343,112.7183343,945.9049191,0.068970409,19.12950895,3,1,0
5.959028569,65.2755269,69.2755269,945.674143,0.069155446,6.914524563,2,0,0
0.844588138,82.75722332,84.75722332,945.561944,0.069447791,10.68154828,2,0,0
1.927885601,93.17377946,95.17377946,945.5449887,0.07005024,13.38810787,2,0,0
0.88070464,77.35222377,79.35222377,945.5162508,0.070968184,9.147432573,2,0,0
0.596633417,82.44345875,86.44345875,945.36094,0.071020852,10.61462864,2,0,0
0.259383016,72.77955797,74.77955797,945.0594659,0.072075903,7.989931955,2,0,0
1.600339854,120.1598663,124.1598663,945.0215277,0.073816654,21.38674122,3,1,0
0.739859723,126.1517162,129.1517162,944.8506046,0.074437218,23.1654139,3,1,0
6.640030102,115.4365251,118.4365251,944.0960856,0.074632286,19.40376308,3,1,0
2.920693017,78.71101206,80.71101206,944.0266371,0.075166006,8.952875919,2,0,0
4.162145098,65.82958689,69.82958689,943.7375194,0.075837426,6.422820714,2,0,0
3.810317197,82.36908029,84.36908029,943.734714,0.075915474,9.699900766,2,0,0
0.451731345,81.45543285,83.45543285,943.7333417,0.076031586,9.473955095,2,0,0
1.564993671,75.95160757,77.95160757,943.7309037,0.076298765,8.222357565,2,0,0
1.152369536,91.06881813,94.06881813,943.7190461,0.077355104,11.73501625,2,0,0
0.372268178,117.6085549,121.6085549,943.6654336,0.0794264,19.08183401,3,0,0
2.555858363,99.58731691,103.5873169,943.4882823,0.079477296,13.75723071,2,1,0
1.110316651,71.24666593,74.24666593,943.4537372,0.08036736,6.976557706,2,0,0
1.60488774,74.97786657,77.97786657,943.3313068,0.081592805,7.596058775,2,0,0
0.253355866,120.7337579,124.7337579,943.2566128,0.085033394,18.77557954,3,0,0
0.950621688,85.22992592,88.22992592,943.1817359,0.086168581,9.252598188,2,0,0
2.308659715,101.707965,104.707965,943.0131786,0.087087384,12.96766183,2,1,0
0.037877701,96.91960459,99.91960459,942.9263637,0.090162794,11.39087805,2,0,0
0.624278314,89.32625488,93.32625488,942.7663539,0.090458319,9.775306308,2,0,0
0.953307896,65.44264502,67.44264502,942.6600133,0.092249623,5.07546404,2,0,0
3.438495323,94.86224046,98.86224046,942.6561368,0.092474629,10.75840604,2,0,0
1.771908312,98.21235961,102.2123596,942.5891903,0.092627765,11.4975662,2,1,0
1.132819655,128.0701067,132.0701067,942.5586919,0.094008477,19.08872319,3,1,0
1.293652131,104.8371687,108.8371687,942.4168618,0.094830511,12.76736818,2,1,0
1.777385003,100.9711572,103.9711572,942.3425059,0.094840749,11.74644508,2,1,0
1.011864515,77.69111476,80.69111476,942.2887955,0.095834708,6.942089621,2,0,0
2.344164818,96.9379779,100.9379779,942.0210597,0.100149809,10.37141043,2,1,0
0.400250028,65.47141142,69.47141142,941.7285794,0.101990689,4.735562231,1,0,0
1.548884301,75.88493673,77.88493673,941.6179521,0.102325995,6.134064546,2,0,0
2.164704001,127.1077866,130.1077866,941.5378937,0.102684696,17.10534824,3,1,0
5.321640362,75.80536093,77.80536093,941.4925384,0.103007073,6.081707254,2,0,0
2.949182068,68.83086908,71.83086908,941.4465176,0.103872363,5.055902732,2,0,0
4.120036946,79.19978163,82.19978163,941.4313278,0.104527933,6.615667015,2,0,0
1.665703958,100.9739949,102.9739949,941.3425551,0.104653709,10.55442997,2,1,0
3.601274482,97.57140429,99.57140429,941.3090443,0.105151851,9.815400716,2,0,0
2.172986893,66.15041412,70.15041412,941.258399,0.105579667,4.669535208,1,0,0
3.346130934,120.719202,124.719202,941.2398426,0.106328977,15.04380654,3,1,0
2.762580843,65.24083726,67.24083726,941.0013715,0.106851224,4.362976551,1,0,0
2.170844927,103.6415754,106.6415754,940.8241163,0.106977559,10.98144358,2,1,0
1.841885985,103.5227491,106.5227491,940.8106925,0.107521759,10.90133181,2,1,0
1.162954198,88.78414135,91.78414135,940.7554171,0.107973291,8.0225047,2,0,0
1.795369403,66.61586904,69.61586904,940.5618435,0.108874779,4.528676557,1,0,0
1.177291397,87.24077083,90.24077083,940.5184423,0.109370378,7.653414947,2,0,0
0.448402956,115.7442965,118.7442965,940.1174831,0.110271096,13.25771073,2,0,0
1.424466463,73.85756468,75.85756468,940.0343865,0.111515928,5.344575751,2,0,0
1.011022379,68.94971116,70.94971116,939.9570108,0.112454892,4.628036119,1,0,0
0.105245827,65.10696246,69.10696246,939.8307099,0.112455419,4.257152604,1,0,0
1.200152668,75.65964615,79.65964615,939.8009436,0.112778122,5.686459401,2,0,0
0.700663271,79.73012154,83.73012154,939.790889,0.113740666,6.245355307,2,0,0
0.60839694,80.11031541,82.11031541,939.7628858,0.115218406,6.074996203,2,0,0
1.567072799,115.3960444,119.3960444,939.7608454,0.1164134,12.59390869,2,1,0
0.379301302,66.60895994,68.60895994,939.7308124,0.117313421,4.145360671,1,0,0
4.502632484,113.8276024,117.8276024,939.7069146,0.118989763,11.99478882,2,1,0
2.643033936,112.743212,114.743212,939.6705734,0.119056949,11.56343944,2,1,0
1.533994349,82.50635778,86.50635778,939.6067734,0.119593098,6.351600699,2,0,0
0.640668499,65.08158277,68.08158277,939.4310768,0.119890746,3.934025441,1,0,0
1.922068391,66.33694836,69.33694836,939.3846718,0.120565098,4.061207136,1,0,0
2.213636626,116.6883258,120.6883258,939.321213,0.12117302,12.37293156,2,1,0
3.424247084,67.36290066,70.36290066,939.3021004,0.123020187,4.101878932,1,0,0
3.008748679,122.0059655,126.0059655,938.9374129,0.123582711,13.24883868,2,1,0
1.774250333,92.69704054,95.69704054,938.6013935,0.124324536,7.601973226,2,0,0
3.465027584,65.23926128,67.23926128,938.2449634,0.125599724,3.722434295,1,0,0
0.593368202,95.95809872,97.95809872,938.1552874,0.12707486,7.884744228,2,0,0
2.874221238,65.57250691,68.57250691,937.7136583,0.127784789,3.752514799,1,0,0
1.417069262,89.59823961,92.59823961,937.7123154,0.12887803,6.865207975,2,0,0
0.622499159,83.23220564,86.23220564,937.4810423,0.129226131,5.924450332,2,0,0
1.697610182,92.79744004,94.79744004,937.4707897,0.130440528,7.193865494,2,0,0
2.576592767,83.62154981,87.62154981,937.4623948,0.130517748,5.988329852,2,0,0
0.136216957,85.14492741,87.14492741,937.1748584,0.131057213,6.04114605,2,0,0
0.06202357,73.97508709,76.97508709,936.8846285,0.131136093,4.63476075,1,0,0
2.486422945,78.84180381,80.84180381,936.8009666,0.131637076,5.168529384,2,0,0
2.236330161,65.11567989,69.11567989,936.5583471,0.133065605,3.611282908,1,0,0
0.226359576,87.63561129,91.63561129,936.5448579,0.133205176,6.437173535,2,0,0
0.34168013,65.85170251,68.85170251,936.4042883,0.134304957,3.605174198,1,0,0
0.080079051,65.48108717,67.48108717,936.2298976,0.136059657,3.468854427,1,0,0
0.563643088,108.9011906,111.9011906,936.1904237,0.136721531,9.520641872,2,0,0
2.805668237,101.3635463,103.3635463,936.1873217,0.138035518,8.107661193,2,1,0
1.203315703,65.00059979,69.00059979,936.1197303,0.138313708,3.4639659,1,0,0
0.24472106,67.4262648,69.4262648,936.1060988,0.138630803,3.607182289,1,0,0
1.009829762,75.34047783,78.34047783,936.072575,0.139536203,4.518748427,1,0,0
0.372085881,72.34868427,75.34868427,936.0269717,0.140318837,4.150514835,1,0,0
4.068026624,81.14569676,84.14569676,935.9808339,0.141476116,5.156408548,2,0,0
2.217449508,74.03044684,78.03044684,935.8159831,0.145477473,4.243148761,1,0,0
3.405725439,114.6010567,116.6010567,935.7826308,0.145649887,9.804060373,2,1,0
0.201201298,65.22679716,67.22679716,935.7417153,0.146016511,3.209301483,1,0,0
1.762593011,124.8563392,127.8563392,935.6582831,0.146514514,11.64487812,2,1,0
0.500625385,71.05544401,74.05544401,935.6370594,0.147052425,3.824500678,1,0,0
0.054503649,95.17568812,98.17568812,935.5147845,0.14748335,6.772302204,2,0,0
2.762073373,101.4828158,103.4828158,935.5017683,0.149062532,7.530913159,2,1,0
1.490843847,99.48038803,102.480388,935.4910055,0.14927035,7.30070942,2,1,0
3.615258383,97.45556809,100.4555681,935.4545427,0.14939538,7.005204467,2,1,0
2.487732545,67.73322661,69.73322661,935.3430872,0.150918236,3.346022556,1,0,0
4.197144797,84.66912687,88.66912687,935.3261142,0.153002505,5.24609212,2,0,0
1.17430694,68.63585733,70.63585733,935.2801519,0.153624326,3.374229158,1,0,0
3.716881854,84.66188849,87.66188849,935.1381722,0.154037954,5.152230066,2,0,0
0.654186631,87.55718406,90.55718406,935.0047862,0.155006295,5.470808671,2,0,0
2.378329694,65.21690996,68.21690996,934.9472047,0.156341533,3.043622643,1,0,0
1.978967424,71.84722655,75.84722655,934.8585485,0.15661751,3.721889665,1,0,0
3.185038808,66.33139577,69.33139577,934.6661239,0.157839224,3.117293113,1,0,0
3.924730267,77.33459353,81.33459353,934.5689305,0.158879932,4.23612458,1,0,0
3.14145218,65.92874782,68.92874782,934.4976849,0.160399793,3.031748584,1,0,0
4.716342809,67.27929768,71.27929768,934.4766822,0.160509746,3.197238145,1,0,0
2.132414747,99.049517,103.049517,934.3455413,0.16108467,6.781669051,2,1,0
4.248072081,85.50098987,87.50098987,934.2915846,0.163029574,4.911738972,2,0,0
0.371647301,110.7295499,112.7295499,934.2430311,0.163197432,8.187062774,2,0,0
2.184923249,68.8901493,70.8901493,934.1720695,0.163509377,3.197227015,1,0,0
6.632815781,120.1373459,123.1373459,934.0401577,0.164550998,9.625022485,2,1,0
0.682700797,105.7709109,109.7709109,933.9077171,0.164808158,7.54346437,2,0,0
3.351272672,76.82889289,80.82889289,933.8980689,0.164848219,4.033735966,1,0,0
2.731893934,106.9440857,109.9440857,933.8455312,0.166929929,7.542570729,2,1,0
0.837349352,124.6800118,126.6800118,933.8222755,0.167608352,10.09125181,2,1,0
2.596714538,81.33651898,84.33651898,933.7868545,0.168407296,4.36206963,1,0,0
2.821115278,107.7341131,111.7341131,933.773509,0.169652298,7.598672603,2,1,0
0.078676669,65.23171197,69.23171197,933.7644885,0.170175971,2.842027377,1,0,0
1.117708808,121.6497775,123.6497775,933.7588315,0.1704088,9.453179793,2,1,0
5.209222086,93.94152359,95.94152359,933.7304989,0.172297281,5.602272652,2,0,0
5.586047928,65.83809575,69.83809575,933.6155608,0.172868606,2.848954008,1,0,0
4.487567121,98.53204539,100.5320454,933.5708936,0.173441,6.117626306,2,1,0
1.364320684,66.6707028,68.6707028,933.4965065,0.174391628,2.81234241,1,0,0
0.975418088,100.1308794,102.1308794,933.494517,0.175002595,6.259920834,2,1,0
5.512100692,82.57262386,86.57262386,933.4601093,0.175507341,4.363405898,1,0,0
1.540475324,65.02391295,68.02391295,933.2133594,0.176069893,2.691960374,1,0,0
3.789937116,83.60736947,86.60736947,933.2029967,0.176809175,4.388524064,1,0,0
1.887664997,81.53416783,84.53416783,933.1684372,0.177172914,4.16883356,1,0,0
2.893140042,98.29940684,102.2994068,933.1565571,0.177429748,6.073556336,2,1,0
3.041216696,103.0377365,105.0377365,933.0281574,0.17748744,6.535507059,2,1,0
1.775466101,93.65726181,95.65726181,933.0053404,0.179968001,5.335559659,2,0,0
0.746538502,82.6743406,84.6743406,932.9637726,0.180386527,4.159620268,1,0,0
0.315240947,109.7098654,111.7098654,932.9490643,0.180679532,7.270601129,2,0,0
1.794850157,74.4673065,78.4673065,932.8951895,0.181038317,3.459800317,1,0,0
3.201392371,102.5805596,104.5805596,932.8951137,0.181171902,6.347348784,2,1,0
3.406197806,94.09217604,96.09217604,932.8501532,0.182337294,5.315622718,2,0,0
4.57978908,85.43863707,87.43863707,932.7289934,0.182856779,4.380171841,1,0,0
0.45119543,65.98966325,69.98966325,932.6793961,0.183349913,2.700826744,1,0,0
2.192529766,67.47225664,69.47225664,932.6740554,0.184442835,2.724864781,1,0,0
2.42200559,77.55232852,79.55232852,932.6153997,0.186496368,3.547110993,1,0,0
0.564059423,66.73021463,68.73021463,932.5866709,0.188746612,2.605564643,1,0,0
1.690434674,73.37296625,76.37296625,932.5136691,0.189110683,3.177638331,1,0,0
6.293740484,89.23858245,93.23858245,932.4872694,0.189585238,4.706530707,1,0,0
0.489062808,90.1864197,94.1864197,932.4113236,0.189841974,4.798766902,2,0,0
4.346511795,65.00573925,69.00573925,932.3914674,0.19030403,2.528078985,1,0,0
2.469420655,71.80272946,74.80272946,932.3759844,0.190542985,3.02325205,1,0,0
2.445116597,65.07390271,67.07390271,932.2473838,0.193125456,2.424318826,1,0,0
5.414781912,80.13466295,82.13466295,932.1695551,0.193343071,3.651937754,1,0,0
0.93038848,75.12363981,77.12363981,932.1408425,0.193419709,3.213526426,1,0,0
0.906754838,67.70585874,69.70585874,932.1240926,0.194407539,2.604406058,1,0,0
1.147180644,94.8196018,97.8196018,931.8725238,0.196292757,5.070645346,2,0,0
0.820502532,120.0774549,122.0774549,931.588124,0.198378733,7.931911952,2,1,0
5.004295812,65.03678598,67.03678598,931.4910039,0.19847628,2.358223584,1,0,0
2.7025242,66.25504031,70.25504031,931.4874404,0.199507596,2.504724542,1,0,0
5.963470287,75.10134087,77.10134087,931.4665245,0.199703668,3.112836638,1,0,0
3.324696273,78.00608954,81.00608954,931.4531726,0.200774912,3.378902848,1,0,0
3.024777108,69.72532172,72.72532172,931.2942856,0.201606143,2.700756803,1,0,0
4.250313007,79.05111012,81.05111012,931.2685072,0.204262004,3.368250902,1,0,0
4.049819948,110.9383224,112.9383224,931.2402526,0.204842968,6.568105605,2,1,0
0.5115419,65.56654535,67.56654535,931.1827921,0.206079059,2.308581506,1,0,0
0.912668806,69.95562325,73.95562325,931.0713362,0.20750086,2.677879154,1,0,0
3.199209919,65.14069535,67.14069535,930.9097023,0.207827237,2.26062333,1,0,0
3.248575039,84.63034575,86.63034575,930.8604426,0.20855107,3.776584146,1,0,0
5.437548341,74.50893922,78.50893922,930.8203095,0.208774847,3.010117619,1,0,0
1.388207035,102.2855165,104.2855165,930.8057615,0.208862358,5.486797091,2,1,0
3.42198099,67.24892256,70.24892256,930.7779629,0.209101187,2.427294138,1,0,0
4.93621823,68.51075199,70.51075199,930.7753453,0.210880866,2.461115713,1,0,0
2.433346706,82.11263021,84.11263021,930.5781817,0.211519691,3.508871856,1,0,0
3.188952363,84.37193096,88.37193096,930.5493121,0.213838118,3.747035577,1,0,0
7.553103903,111.2065067,113.2065067,930.5306208,0.214271959,6.314014556,2,1,0
2.025752136,109.3092161,111.3092161,930.5113007,0.214619803,6.092512924,2,1,0
1.553381271,105.6375545,109.6375545,930.4636159,0.214786181,5.79524694,2,1,0
3.680658455,103.7035855,106.7035855,930.4371616,0.215293949,5.52400309,2,1,0
1.459505082,91.50563899,95.50563899,930.3052103,0.215384348,4.36151408,1,0,0
2.689119232,73.52875805,77.52875805,930.2668486,0.215450338,2.844234068,1,0,0
1.257042558,76.40354576,79.40354576,930.2162178,0.215478801,3.026669173,1,0,0
0.433555762,74.33071951,76.33071951,930.17125,0.216093448,2.822689979,1,0,0
0.577820373,70.60133708,73.60133708,930.0597636,0.218090912,2.5618294,1,0,0
1.919779593,114.084453,118.084453,930.0018484,0.218207003,6.638450026,2,1,0
1.636895472,120.060936,124.060936,929.8217375,0.219213536,7.307515003,2,1,0
0.333329096,65.19892362,69.19892362,929.7524908,0.219653757,2.209193606,1,0,0
2.873763061,122.9902436,125.9902436,929.7281681,0.219793497,7.582924812,2,1,0
0.887386741,68.27395732,72.27395732,929.7216341,0.220023839,2.412205132,1,0,0
1.258157004,79.49359991,81.49359991,929.6269428,0.22245646,3.132578357,1,0,0
0.619888748,99.74264427,103.7426443,929.6198138,0.223330896,4.984068592,2,0,0
1.224782957,65.88671432,67.88671432,929.6189047,0.225218505,2.136355989,1,0,0
4.312372284,67.31214187,71.31214187,929.5464996,0.226514702,2.279761297,1,0,0
1.690896425,77.46278959,80.46278959,929.4757795,0.227413055,2.948728234,1,0,0
0.987528396,122.5375507,124.5375507,929.2604816,0.227588298,7.215760658,2,1,0
1.119914905,74.89475896,76.89475896,929.2471758,0.227621956,2.722718654,1,0,0
1.733679173,79.03464169,83.03464169,929.1994561,0.229799653,3.073395765,1,0,0
0.838723126,80.37194905,82.37194905,929.1774671,0.230749758,3.087762718,1,0,0
0.367365905,83.27894891,85.27894891,929.0430304,0.230854237,3.311337092,1,0,0
5.604664394,82.08515918,85.08515918,929.0231297,0.231995552,3.240501857,1,0,0
0.646763625,95.12476851,97.12476851,929.0111082,0.232146015,4.283921157,1,0,0
4.053752949,70.40779222,72.40779222,928.8445517,0.23266701,2.359001329,1,0,0
3.865408588,68.5703491,71.5703491,928.7524063,0.232679302,2.270972067,1,0,0
2.105267718,96.40508641,100.4050864,928.7489129,0.233842595,4.45690855,1,1,0
2.251610224,68.75085288,71.75085288,928.6923662,0.234270787,2.267332152,1,0,0
0.180852461,91.96647173,93.96647173,928.6668118,0.236489502,3.934872398,1,0,0
3.528765645,68.08353065,70.08353065,928.6379882,0.237125725,2.166870337,1,0,0
3.849426139,111.608386,115.608386,928.633192,0.237567109,5.848650243,2,1,0
1.554330056,65.77884256,67.77884256,928.6225239,0.238797333,2.010535245,1,0,0
0.564886224,115.9865339,118.9865339,928.6038236,0.240466331,6.180457716,2,0,0
1.616122242,65.33532528,68.33532528,928.5692782,0.242526852,1.982527327,1,0,0
1.740241485,88.40532305,92.40532305,928.4948065,0.242586845,3.626842359,1,0,0
2.069919379,69.22280767,72.22280767,928.474909,0.243747549,2.209088668,1,0,0
1.568354289,73.97550571,75.97550571,928.4707487,0.244524042,2.475550271,1,0,0
2.018325703,65.00332697,69.00332697,928.3695863,0.244670809,1.974706492,1,0,0
2.839709286,86.94883196,90.94883196,928.3450613,0.244910183,3.478120337,1,0,0
0.386871156,84.27022941,87.27022941,928.3432617,0.24512336,3.231818801,1,0,0
2.620016313,86.50228485,90.50228485,928.2882274,0.247925423,3.401599794,1,0,0
3.57357692,104.3007653,108.3007653,928.2580858,0.24859984,4.894963245,2,1,0
2.265270534,65.00857812,69.00857812,928.2087468,0.249177471,1.93963189,1,0,0
0.790223841,71.82221814,73.82221814,927.9998083,0.250250143,2.283093422,1,0,0
3.808412054,93.16353436,95.16353436,927.9244332,0.250306035,3.817091652,1,0,0
0.529468265,88.79593361,91.79593361,927.9212958,0.250587526,3.505467383,1,0,0
0.040816933,65.92202624,67.92202624,927.9051939,0.25078573,1.924131525,1,0,0
0.609545857,127.8275296,131.8275296,927.857832,0.251265599,7.227964955,2,0,0
1.505673752,78.88874843,80.88874843,927.7853819,0.252183408,2.727339153,1,0,0
0.845191678,70.62555141,73.62555141,927.7481657,0.252381119,2.220769302,1,0,0
4.698753248,117.9039682,120.9039682,927.7429606,0.252576534,6.083427132,2,1,0
0.065613321,65.81954623,68.81954623,927.7038559,0.252690912,1.932269523,1,0,0
3.958923421,108.4097437,110.4097437,927.6127024,0.252753601,5.105187306,2,1,0
0.526741506,77.74446165,79.74446165,927.5772022,0.254489108,2.626338656,1,0,0
4.267032303,72.42503907,74.42503907,927.5550165,0.255744451,2.272280341,1,0,0
1.832459639,73.91148442,76.91148442,927.5165055,0.257966631,2.3758441,1,0,0
0.66348723,81.82400642,84.82400642,927.4967285,0.25810655,2.899266307,1,0,0
1.16619861,66.57884735,68.57884735,927.4273077,0.258776958,1.902483819,1,0,0
1.454087154,66.30375319,68.30375319,927.3669178,0.259414064,1.882511182,1,0,0
1.292562397,65.77776251,68.77776251,927.3186978,0.260726928,1.871165646,1,0,0
0.439321632,81.39471075,84.39471075,927.0493709,0.261101401,2.83791476,1,0,0
2.736750745,65.43649569,67.43649569,926.9067804,0.262087954,1.816485385,1,0,0
1.940197443,76.17372639,80.17372639,926.8805288,0.262777556,2.507409363,1,0,0
2.684374055,104.9080051,106.9080051,926.7847969,0.263955699,4.584678761,1,1,0
5.447016303,117.0939299,119.0939299,926.7173265,0.266049858,5.656055916,2,1,0
0.522067087,76.70199922,80.70199922,926.6845743,0.266089052,2.510337055,1,0,0
1.313760535,78.05418373,80.05418373,926.6801997,0.266372835,2.531397829,1,0,0
1.059893015,73.9212792,76.9212792,926.6165287,0.266617808,2.30158371,1,0,0
2.688057844,71.00107541,75.00107541,926.4826621,0.267196014,2.151122513,1,0,0
